id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39560353,Condo in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,58480400,Zach,,Kitchissippi,45.40611,-75.72367,Entire home/apt,,30,19,2020-03-08,0.38,1,0,0,
39621116,Rental unit in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,109726562,Tara & Roger,,Somerset,45.41287,-75.70237,Entire home/apt,85,30,12,2023-11-27,0.25,3,148,5,
39670284,Rental unit in Ottawa · ★4.78 · Studio · 1 bed · 1 bath,31261767,Marni,,Somerset,45.41488,-75.69864,Entire home/apt,81,3,244,2023-12-10,4.86,1,0,35,STR-831-826
39673922,Home in Ottawa · 1 bedroom · 1 bed · 1 shared bath,294930414,Iffat,,River,45.3477,-75.6702,Private room,800,30,0,,,1,178,0,
39748461,Home in Ottawa · 2 bedrooms · 2 beds · 3.5 baths,118529517,Khaldun,,Alta Vista,45.37576,-75.65549,Private room,,30,2,2019-11-10,0.04,1,0,0,
39796462,Guest suite in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 private bath,217206840,Kerry,,West Carleton-March,45.34475,-76.00824,Private room,99,1,11,2023-11-20,1.56,1,340,11,STR-830-738
39807969,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 private bath,161153339,Vivian,,Kanata North,45.35417,-75.94107,Private room,,30,0,,,1,0,0,
39832285,Home in Ottawa · ★4.0 · 1 bedroom · 1 bed · 1.5 shared baths,306475549,Joyce,,River,45.34279,-75.69214,Private room,,30,4,2019-12-26,0.08,1,0,0,
39924808,Home in Ottawa · ★4.88 · 1 bedroom · 1 bed · 1 bath,17885567,Sandra,,Gloucester-South Nepean,45.282681931940125,-75.67294138613258,Entire home/apt,100,2,16,2023-12-11,0.33,1,110,12,STR-826-901
40002576,Bungalow in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,170204121,Naresh,,Alta Vista,45.39717,-75.62734,Private room,53,5,43,2023-10-20,0.87,2,72,9,STR-827-149
40002900,Townhouse in Ottawa · 3 bedrooms · 1 bed · 2.5 baths,206307605,Gokula,,Kanata South,45.31044,-75.90103,Private room,151,30,0,,,1,0,0,
40006872,Guest suite in Ottawa · ★4.82 · 1 bedroom · 3 beds · 1 bath,47066992,Julie,,Capital,45.39528,-75.67989,Entire home/apt,120,2,17,2023-10-20,0.36,2,173,15,STR-832-041
40013018,Home in Ottawa · 1 bedroom · 1 bed · 1.5 baths,202802903,John,,Knoxdale-Merivale,45.35995,-75.71166,Private room,,30,0,,,1,0,0,
40056755,Condo in Ottawa · 1 bedroom · 1 bed · 1 private bath,305683853,Nazi,,Gloucester-Southgate,45.36682,-75.63699,Private room,80,30,2,2020-01-01,0.04,1,364,0,
40057855,Bungalow in Ottawa · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,255643613,Veronique,,College,45.35224,-75.74294,Private room,54,1,250,2023-12-03,5.04,2,356,47,STR-827-557
40177989,Townhouse in Ottawa · 2 bedrooms · 2 beds · 1.5 shared baths,179222853,Ranvir,,Cumberland,45.44675,-75.48647,Private room,100,30,1,2021-09-06,0.04,2,179,0,
40178204,Townhouse in Ottawa · 2 bedrooms · 2 beds · 1.5 baths,179222853,Ranvir,,Cumberland,45.44671,-75.4882,Private room,75,30,0,,,2,89,0,
40195227,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,85297148,Short And Suite,,River,45.37839,-75.72829,Entire home/apt,89,30,0,,,62,119,0,
40287607,Home in Ottawa · 2 bedrooms · 2 beds · 2 baths,6699109,Corey,,Capital,45.39935,-75.69692,Entire home/apt,225,3,2,2023-06-12,0.09,2,31,1,STR-830-409
40464351,Home in Ottawa · ★4.91 · 3 bedrooms · 4 beds · 1.5 baths,7354245,Lisa,,Kitchissippi,45.40277,-75.71833,Entire home/apt,210,30,23,2023-08-23,0.47,26,270,3,Exempt
40482428,Townhouse in Ottawa · 1 bedroom · 1 bed · 1 shared bath,11301616,Luisa,,River,45.34955,-75.67881,Private room,75,30,1,2023-01-20,0.09,2,206,1,
40489430,Townhouse in Ottawa · 1 bedroom · 1 bed · 1.5 shared baths,6138166,Avinash,,Stittsville-Kanata West,45.28668,-75.9282,Private room,,30,2,2020-01-03,0.04,1,0,0,
40583779,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,314467073,Irène,,Rideau-Rockcliffe,45.43986,-75.63119,Private room,,30,9,2019-12-30,0.18,1,0,0,
40594560,Rental unit in Ottawa · ★4.81 · 1 bedroom · 2 beds · 1 bath,182086632,Jean Pierre Eric,,Rideau-Vanier,45.4323,-75.69084,Entire home/apt,113,1,340,2023-12-06,7.04,1,332,83,STR-830-970
40597994,Rental unit in Ottawa · ★5.0 · 1 bedroom · 2 beds · 1 bath,148389483,Phil,,Somerset,45.40625,-75.71391,Entire home/apt,107,30,5,2020-08-31,0.11,2,291,0,
40658761,Rental unit in Ottawa · ★4.74 · Studio · 1 bed · 1 bath,22350228,Jenny,,Rideau-Vanier,45.43008,-75.69108,Entire home/apt,129,1,324,2023-12-12,6.65,9,360,104,STR-829-111
40659717,Townhouse in Ottawa · ★4.92 · 3 bedrooms · 5 beds · 1.5 baths,7389275,Richard,,Rideau-Vanier,45.43287,-75.68955,Entire home/apt,207,30,38,2023-08-01,0.78,2,358,4,
40736840,Rental unit in Ottawa · Studio · 1 bath,145689357,Michael,,Rideau-Rockcliffe,45.45171,-75.65103,Entire home/apt,,30,0,,,1,0,0,
40753126,Guest suite in Ottawa · ★4.84 · 1 bedroom · 3 beds · 1 bath,176833153,Sarel & Jayelle,,River,45.37546,-75.72835,Entire home/apt,77,1,253,2023-11-26,5.22,2,90,63,STR-827-053
40757444,Condo in Ottawa · 3 bedrooms · 3 beds · 1 bath,66960302,Nadiéjda,,Rideau-Vanier,45.42361,-75.67575,Entire home/apt,,30,0,,,4,0,0,
40778464,Home in Ottawa · ★4.13 · 3 bedrooms · 4 beds · 1 bath,316810375,Leila,,Kitchissippi,45.39623,-75.75689,Entire home/apt,156,30,8,2021-08-06,0.17,1,0,0,
40804845,Rental unit in Ottawa · ★4.93 · 1 bedroom · 2 beds · 1 bath,8759474,Alyssa,,Capital,45.39639,-75.69245,Entire home/apt,135,2,28,2023-12-02,1.52,1,0,25,STR-831-796
40844962,Rental unit in Ottawa · ★4.57 · 1 bedroom · 1 bed · 1 bath,303544090,Esther,,Alta Vista,45.39198,-75.62409,Entire home/apt,75,30,7,2020-12-10,0.14,1,156,0,
40869648,Rental unit in Ottawa · ★4.58 · 1 bedroom · 1 bed · 1 bath,303339922,Amira,,Barrhaven,45.245411153378114,-75.73331885503787,Entire home/apt,45,30,31,2023-10-31,0.64,1,334,5,
40871676,Loft in Ottawa · ★4.51 · Studio · 2 beds · 1 bath,271817058,Quantumluv,,Orleans,45.4882,-75.47581,Entire home/apt,92,30,61,2023-02-11,1.26,3,365,1,Exempt
40898354,Townhouse in Ottawa · ★5.0 · 4 bedrooms · 4 beds · 2 baths,37084541,Paul,,Capital,45.40356,-75.70146,Entire home/apt,,30,32,2020-04-18,0.66,1,0,0,
40938159,Home in Ottawa · ★4.75 · 5 bedrooms · 6 beds · 3.5 baths,66264674,Kashy,,Gloucester-Southgate,45.37545,-75.62151,Entire home/apt,204,30,56,2023-10-06,1.23,3,0,4,Exempt
40944287,Townhouse in Ottawa · 1 bedroom · 1 bed · 1 bath,175818482,Cristine,,River,45.35358,-75.66055,Private room,36,30,0,,,2,363,0,
40948572,Loft in Ottawa · ★4.70 · Studio · 2 beds · 1 bath,271817058,Quantumluv,,Orleans,45.48899,-75.47508,Entire home/apt,88,30,30,2021-08-31,0.68,3,365,0,Exempt
40969761,Condo in Ottawa · 1 bedroom · 1 bed · 1 private bath,308518900,Chelsea,,Rideau-Vanier,45.42839,-75.68558,Private room,50,30,0,,,1,242,0,
40981312,Home in Ottawa · 2 bedrooms · 3 beds · 1 bath,68031852,Hugh,,Capital,45.41324,-75.67382,Entire home/apt,,30,2,2020-02-16,0.04,1,0,0,
40999801,Guest suite in Ottawa · ★4.99 · 1 bedroom · 2 beds · 1 bath,131535386,Adam & Jenny,,Alta Vista,45.40752,-75.63913,Entire home/apt,101,4,103,2023-12-15,2.16,1,181,29,STR-828-540
41009503,Townhouse in Ottawa · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,247607805,Murray,,Rideau-Vanier,45.42368,-75.67921,Private room,33,30,6,2021-08-19,0.19,10,245,0,
41031064,Townhouse in Ottawa · ★4.76 · 1 bedroom · 1 bed · 1 private bath,37730583,Kevin,,Kanata North,45.35513,-75.93621,Private room,55,30,17,2023-10-31,0.35,2,344,2,
41055462,Boutique hotel in Ottawa · ★4.65 · 1 bedroom · 1 bed · 1 private bath,41604531,Sam,,Rideau-Vanier,45.42705,-75.6879,Private room,230,60,343,2023-03-26,7.11,39,365,10,Exempt
41099590,Home in Ottawa · ★4.60 · 1 bedroom · 1 bed · 1 bath,248583680,Marie Noel,,Orleans,45.47424,-75.47418,Private room,65,30,43,2022-06-07,0.89,3,1,0,
41102953,Rental unit in Ottawa · ★4.98 · 1 bedroom · 1 bed · 1 bath,321510599,Emelie,,Somerset,45.41663,-75.69451,Entire home/apt,,8,66,2022-10-28,1.37,1,0,0,STR-824-269
41151080,Guest suite in Ottawa · 1 bedroom · 1 bed · 1 shared bath,24836640,Kaye,,Rideau-Vanier,45.44385,-75.66745,Private room,,30,1,2020-01-17,0.02,1,0,0,
41170993,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 shared bath,274584828,Emmanuel,,Rideau-Rockcliffe,45.42666,-75.6563,Private room,90,30,0,,,1,180,0,
41178972,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 shared bath,24836416,Kaye,,Rideau-Vanier,45.4439,-75.66698,Private room,60,30,1,2020-03-31,0.02,1,268,0,
41181750,Rental unit in Ottawa · ★4.0 · 1 bedroom · 2 beds · 1 bath,322911002,Stefan,,Rideau-Vanier,45.43428,-75.67697,Entire home/apt,,30,3,2020-02-17,0.06,1,0,0,
41227959,Home in Ottawa · 1 bedroom · 1 bed · 1 bath,4027790,Paul,,Alta Vista,45.39871,-75.61315,Private room,25,90,2,2020-03-15,0.04,1,179,0,
41256714,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,263958537,Arnise,,Orleans,45.48818,-75.50211,Private room,120,30,6,2022-10-16,0.21,1,365,0,
41262846,Rental unit in Ottawa · 2 bedrooms · 2 beds · 1 bath,38459934,Corporate Stays,,Rideau-Vanier,45.42207,-75.68641,Entire home/apt,125,31,1,2020-07-24,0.02,62,88,0,
41293164,Rental unit in Ottawa · ★4.14 · 1 bedroom · 1 bed · 1 bath,324367300,Erin,,Somerset,45.42003,-75.69359,Entire home/apt,,30,7,2020-02-28,0.15,1,0,0,
41335118,Condo in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,212711978,Michelle,,Somerset,45.41588,-75.69567,Entire home/apt,110,30,6,2023-10-31,0.13,1,150,2,
41355299,Rental unit in Ottawa · ★4.46 · 1 bedroom · 1 bed · 1 bath,41604531,Sam,,Rideau-Vanier,45.4267,-75.68916,Entire home/apt,220,120,156,2023-06-27,3.27,39,365,5,Exempt
41564757,Home in Stittsville · ★4.97 · 1 bedroom · 1 bed · 1 private bath,141736289,Ann,,Stittsville-Kanata West,45.27928924560547,-75.93293762207031,Private room,86,1,115,2023-12-09,3.96,2,347,26,STR-831-613
41565411,Townhouse in Ottawa · 2 bedrooms · 3 beds · 1.5 baths,327502984,Jane,,Orleans,45.47878,-75.53516,Entire home/apt,,30,0,,,1,0,0,
41566709,Guest suite in Ottawa · ★4.90 · 2 bedrooms · 2 beds · 1 bath,141112997,Bogaah,,Beacon Hill-Cyrville,45.46381,-75.59564,Entire home/apt,,2,20,2022-12-19,0.44,1,0,1,STR-829-038
41583156,Condo in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,208579857,Caitlin,,Kitchissippi,45.3978,-75.71181,Entire home/apt,120,365,4,2022-04-30,0.18,1,358,0,
41614721,Home in Ottawa · ★4.92 · 2 bedrooms · 2 beds · 1 bath,100091330,Meghan,,Rideau-Rockcliffe,45.42575,-75.65931,Entire home/apt,,10,25,2023-11-30,0.53,1,0,8,STR-827-819
41615438,Guest suite in Ottawa · ★5.0 · 3 bedrooms · 4 beds · 2 baths,328122902,Dee,,Alta Vista,45.39355,-75.66867,Entire home/apt,,31,10,2020-06-30,0.22,1,0,0,
41692887,Rental unit in Ottawa · ★4.60 · 1 bedroom · 2 beds · 1.5 baths,324921925,Jessica,,Somerset,45.4075,-75.70546,Entire home/apt,,30,5,2020-03-07,0.11,1,0,0,
41759014,Rental unit in Ottawa · ★4.85 · 1 bedroom · 1 bed · 1 bath,27383041,Naveen,,Somerset,45.41151,-75.69222,Entire home/apt,88,30,13,2023-07-11,0.28,4,91,4,
41791796,Rental unit in Ottawa · ★4.93 · 1 bedroom · 1 bed · 1 bath,53960605,Gisele,,Orleans,45.48323,-75.51605,Entire home/apt,81,31,15,2023-08-09,0.33,1,225,4,
41820614,Rental unit in Ottawa · ★4.89 · 1 bedroom · 1 bed · 1 bath,330496679,Sam,,Knoxdale-Merivale,45.32922,-75.70305,Entire home/apt,110,1,123,2023-09-24,2.61,3,89,16,STR-826-674
41836471,Rental unit in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1 bath,330496679,Sam,,Knoxdale-Merivale,45.32933,-75.70289,Entire home/apt,120,2,103,2023-10-07,2.50,3,84,16,STR-826-674
41853720,Bungalow in Ottawa · ★5.0 · Studio · 1.5 baths,218135711,Andrew,,Bay,45.37104,-75.75754,Private room,,30,4,2020-02-28,0.08,1,0,0,
41929951,Condo in Ottawa · 1 bedroom · 1 bath,142249156,Parisa,,Gloucester-South Nepean,45.27792,-75.67689,Private room,70,30,0,,,1,89,0,
41951164,Home in Ottawa · ★4.48 · 3 bedrooms · 3 beds · 1 bath,99500083,Westhaven,,River,45.38129,-75.73925,Entire home/apt,120,30,64,2023-02-03,1.41,5,365,1,
41976030,Rental unit in Ottawa · 2 bedrooms · 4 beds · 1 bath,49563165,Abdel,,Orleans,45.47424,-75.47483,Entire home/apt,130,7,2,2023-10-19,0.04,3,365,1,STR-827-182
41986654,Townhouse in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,188689523,Tazin,,Kanata South,45.3057,-75.87778,Private room,50,30,18,2020-09-25,0.38,1,0,0,
42037891,Bed and breakfast in Ottawa · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,25461090,Irina,,Rideau-Vanier,45.42795,-75.67477,Private room,,1,53,2023-06-28,1.13,4,0,5,Exempt
42065662,Townhouse in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,95052787,Samuel,,Gloucester-Southgate,45.374699,-75.64798,Private room,64,1,199,2023-11-26,9.74,1,359,88,STR-827-106
42085757,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,211103089,Jean-Baptiste,,Beacon Hill-Cyrville,45.42736,-75.6352,Private room,,30,0,,,1,0,0,
42117575,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,Kitchissippi,45.4009,-75.72703,Entire home/apt,105,31,0,,,62,89,0,
42118167,Rental unit in Ottawa · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Kitchissippi,45.40226,-75.72648,Entire home/apt,130,31,2,2022-08-30,0.11,62,0,0,
42120338,Rental unit in Ottawa · 3 bedrooms · 4 beds · 1.5 baths,334132049,Kyle,,Somerset,45.41716,-75.705,Entire home/apt,,30,1,2020-02-29,0.02,1,0,0,
42122859,Rental unit in Ottawa · ★4.77 · 2 bedrooms · 3 beds · 1 bath,334171636,Lisa,,Kitchissippi,45.38767,-75.74433,Entire home/apt,118,30,22,2023-05-27,0.47,1,343,2,Exempt
42150318,Home in Ottawa · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,334467013,Mary,,Kanata North,45.36326,-75.93028,Private room,38,30,12,2022-04-23,0.29,1,0,0,
42154126,Townhouse in Ottawa · ★4.75 · 1 bedroom · 1 bed · 1 private bath,334501797,Balwinder,,Cumberland,45.46125,-75.48309,Private room,60,30,8,2020-11-06,0.17,1,364,0,
42154676,Rental unit in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1 bath,334509123,Armelle Grey,,Orleans,45.47693,-75.47024,Entire home/apt,72,30,51,2022-11-25,1.09,1,89,0,
42158347,Townhouse in Ottawa · ★4.58 · 1 bedroom · 1 bed · 1.5 shared baths,136465954,Satinder,,Gloucester-South Nepean,45.28331,-75.71427,Private room,,30,12,2022-01-01,0.26,2,0,0,
42221228,Guest suite in Ottawa · ★4.89 · 2 bedrooms · 2 beds · 1 bath,228248550,Paulos,,Innes,45.4435,-75.52397,Entire home/apt,100,31,89,2023-10-25,3.18,2,260,23,STR-828-112
42244767,Home in Ottawa · ★4.44 · 1 bedroom · 1 bed · 1 private bath,267896254,Nancy,,Kanata South,45.27504,-75.84318,Private room,55,30,9,2022-05-29,0.23,1,180,0,
42360302,Guest suite in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,12235983,Danielle,,Alta Vista,45.39039,-75.62533,Entire home/apt,87,30,5,2022-09-17,0.13,2,181,0,
42360927,Bungalow in Ottawa · ★5.0 · 3 bedrooms · 3 beds · 1 bath,12235983,Danielle,,Alta Vista,45.39045,-75.62612,Entire home/apt,138,30,17,2023-11-11,0.76,2,99,14,STR-836-701
42410847,Home in Ottawa · 1 bedroom · 1 bed · 1 shared bath,140729560,Mary,,Alta Vista,45.39318,-75.62912,Private room,,30,0,,,1,0,0,
42451019,Condo in Ottawa · 1 bedroom · 1 shared bath,96282544,Ryan,,Gloucester-Southgate,45.34832,-75.64506,Private room,,30,0,,,1,0,0,
42518954,Townhouse in Ottawa · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,276082277,Julia,,Knoxdale-Merivale,45.33015,-75.76003,Private room,26,30,53,2023-11-04,1.15,3,31,1,
42553797,Home in Ottawa · ★5.0 · 4 bedrooms · 5 beds · 2 baths,411050501,Sonja,,Bay,45.37101,-75.80039,Entire home/apt,650,2,11,2023-07-16,0.37,1,358,1,STR-827-242
42563895,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,94884871,Lourdu,,Kitchissippi,45.39293,-75.7303,Private room,32,30,8,2023-12-10,0.22,5,32,5,
42564735,Home in Ottawa · ★4.20 · 1 bedroom · 1 bed · 2 shared baths,339027862,Sami,,Rideau-Vanier,45.43025,-75.67813,Private room,,30,10,2020-04-24,0.22,1,0,0,
42609774,Rental unit in Ottawa · 2 bedrooms · 4 beds · 2 baths,209666144,Faye,,Rideau-Vanier,45.4302,-75.69074,Entire home/apt,120,90,1,2022-05-31,0.05,3,285,0,
42619675,Guesthouse in Ottawa · ★4.91 · 1 bedroom · 2 beds · 1 bath,85021306,Elena,,Rideau-Vanier,45.42707,-75.67684,Entire home/apt,129,2,178,2023-12-09,5.26,1,0,75,STR-827-180
42667269,Bungalow in Ottawa · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,146516782,Ellen,,Rideau-Rockcliffe,45.42849,-75.64349,Private room,73,1,277,2023-12-15,6.21,2,0,127,STR-827-608
42679579,Rental unit in Ottawa · ★4.95 · 2 bedrooms · 2 beds · 1 bath,67179584,Ike,,Rideau-Vanier,45.44269,-75.66596,Entire home/apt,171,7,20,2023-11-01,0.44,6,40,7,STR-828-189
42689630,Home in Ottawa · 2 bedrooms · 2 beds · 1 bath,115075090,Stephanie,,Rideau-Rockcliffe,45.43533,-75.63845,Entire home/apt,,30,0,,,1,0,0,
42740128,Home in Ottawa · ★4.93 · 1 bedroom · 1 bed · 1 private bath,36809587,Elham,,Gloucester-South Nepean,45.27153,-75.70876,Private room,75,2,41,2023-09-30,0.91,1,179,10,STR-827-623
42786820,Guesthouse in Ottawa · ★4.89 · 1 bedroom · 2 beds · 1 bath,271638274,Walter,,River,45.38591,-75.72448,Entire home/apt,95,4,74,2023-12-02,1.64,1,33,22,STR-827-091
42835955,Guest suite in Stittsville  · 1 bedroom · 1 bed · 1 bath,22048209,Jessica,,Stittsville-Kanata West,45.28293,-75.89488,Entire home/apt,80,1,0,,,1,52,0,STR-837-185
42862557,Guest suite in Ottawa · ★4.90 · Studio · 1 bed · 1 bath,10777066,Benjamin,,College,45.33729,-75.80189,Entire home/apt,110,2,104,2023-12-01,2.27,1,65,26,STR-826-689
42913160,Townhouse in Ottawa · ★4.91 · 1 bedroom · 1 bed · 1 private bath,341717023,Sam,,Rideau-Vanier,45.42121,-75.67668,Private room,90,1,54,2023-12-03,9.20,1,0,54,STR-834-464
42926133,Rental unit in Ottawa · ★5.0 · 1 bedroom · 2 beds · 1 bath,26248637,Alana,,Kitchissippi,45.40108,-75.71191,Entire home/apt,69,30,3,2023-11-16,0.07,1,322,2,
42937448,Townhouse in Ottawa · 1 bedroom · 1 bed · 1 private bath,193566134,Robin,,Gloucester-South Nepean,45.28356,-75.71871,Private room,,30,2,2020-04-15,0.04,1,0,0,
42950448,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 shared bath,137163289,Mario,,Rideau-Vanier,45.43517,-75.68805,Private room,,30,0,,,1,0,0,
42973683,Boutique hotel in Ottawa · ★4.65 · 1 bedroom · 2 beds · 1 shared bath,342131389,Angjelo,,Rideau-Vanier,45.42946,-75.69112,Private room,70,30,23,2022-05-29,0.51,9,0,0,Exempt
42982764,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,342228550,Kelly,,West Carleton-March,45.34072,-76.00202,Entire home/apt,,30,3,2020-05-16,0.07,1,0,0,
43014441,Townhouse in Ottawa · 1 bedroom · 1 bed · 1.5 shared baths,247607805,Murray,,Rideau-Vanier,45.42261,-75.68009,Private room,49,30,2,2023-08-19,0.05,10,228,1,
43021342,Guest suite in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,4255358,Patrick,,River,45.38872,-75.72551,Entire home/apt,180,4,9,2023-06-26,0.21,2,115,4,STR-827-243
43024169,Guest suite in Ottawa · ★4.49 · 1 bedroom · 1 bath,521614285,Kim,,Capital,45.40154,-75.68483,Entire home/apt,97,3,63,2023-09-30,1.41,1,175,39,Exempt
43035464,Home in Ottawa · ★4.78 · 3 bedrooms · 3 beds · 2.5 baths,223691266,Abdullah,,Gloucester-South Nepean,45.28619,-75.72343,Entire home/apt,139,30,9,2021-06-30,0.21,1,0,0,
43036243,Townhouse in Ottawa · 1 bedroom · 1 bed · 1.5 shared baths,247607805,Murray,,Rideau-Vanier,45.42432,-75.68006,Private room,40,30,2,2020-08-06,0.05,10,230,0,
43043236,Boutique hotel in Ottawa · ★4.35 · 2 bedrooms · 2 beds · 1 private bath,342131389,Angjelo,,Rideau-Vanier,45.42915,-75.69051,Private room,79,30,49,2022-05-21,1.10,9,0,0,
43124404,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,Somerset,45.41953,-75.69986,Entire home/apt,221,31,0,,,62,84,0,
43147443,Bungalow in Ottawa · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,146516782,Ellen,,Rideau-Rockcliffe,45.4289,-75.64264,Private room,63,1,412,2023-12-14,9.42,2,0,133,STR-827-608
43147541,Rental unit in Ottawa · ★4.38 · 2 bedrooms · 2 beds · 1 bath,38459934,Corporate Stays,,Somerset,45.41953,-75.69512,Entire home/apt,115,31,8,2023-10-03,0.19,62,11,1,
43222134,Guest suite in Ottawa · 2 bedrooms · 2 beds · 1 bath,5119906,Jay,,Kanata North,45.3242,-75.91918,Entire home/apt,100,30,1,2023-06-01,0.15,1,365,1,
43258129,Bungalow in Ottawa · ★4.96 · 3 bedrooms · 5 beds · 2 baths,211888871,Sherry,,College,45.35839,-75.74053,Entire home/apt,371,3,85,2023-11-26,3.30,1,70,31,STR-826-658
43299576,Hotel in Ottawa · ★4.71 · 1 bedroom · 1 bed · 1 private bath,342131389,Angjelo,,Rideau-Vanier,45.43048,-75.68986,Private room,71,30,41,2022-05-30,0.93,9,0,0,
43315858,Home in Ottawa · ★4.29 · 2 bedrooms · 2 beds · 2 baths,6663748,Leonardo,,Somerset,45.40884,-75.69694,Entire home/apt,115,30,21,2023-08-03,0.54,1,264,3,
43341327,Rental unit in Ottawa · ★4.90 · 2 bedrooms · 2 beds · 2 baths,345189443,Mylaine,,Rideau-Vanier,45.43243,-75.68671,Entire home/apt,199,1,135,2023-09-24,3.13,2,347,33,STR-827-277
43342757,Rental unit in Ottawa · ★4.83 · 3 bedrooms · 3 beds · 1 bath,65553379,B,,Rideau-Rockcliffe,45.43516,-75.64803,Entire home/apt,79,1,252,2023-12-02,5.73,6,231,81,STR-827-135
43357709,Rental unit in Ottawa · ★4.76 · 2 bedrooms · 3 beds · 2 baths,345189443,Mylaine,,Rideau-Vanier,45.4328,-75.68854,Entire home/apt,159,1,38,2021-08-24,0.89,2,0,0,STR-827-277
43392084,Townhouse in Ottawa · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,247607805,Murray,,Rideau-Vanier,45.42448,-75.67959,Private room,33,30,5,2023-11-11,0.15,10,0,1,
43478699,Townhouse in Ottawa · ★4.33 · 1 bedroom · 1 bed · 2.5 baths,247607805,Murray,,Rideau-Vanier,45.42326,-75.68023,Private room,55,30,6,2023-07-01,0.14,10,0,1,
