Player,Tm,vs,Opp,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
Jordan Clarkson,UTA,,SAS,W,32:57,8,17,.471,4,8,.500,2,2,1.000,0,2,2,10,0,0,1,0,22,+21,19.9,2024-02-25
John Collins,UTA,,SAS,W,26:48,6,11,.545,3,6,.500,5,5,1.000,0,8,8,1,2,2,1,1,20,+18,19.8,2024-02-25
Kyrie Irving,DAL,@,IND,L,32:09,10,22,.455,3,7,.429,6,6,1.000,0,6,6,2,0,0,1,0,29,-16,19.8,2024-02-25
Zion Williamson,NOP,,CHI,L,32:55,9,15,.600,0,0,,1,2,.500,1,7,8,11,0,2,3,2,19,+6,19.8,2024-02-25
Anthony Davis,LAL,@,PHO,L,41:42,11,17,.647,0,0,,0,0,,2,12,14,0,3,2,3,3,22,-2,19.7,2024-02-25
Jarrett Allen,CLE,@,WAS,W,36:56,11,18,.611,0,0,,0,2,.000,2,10,12,5,0,1,1,3,22,+15,19.4,2024-02-25
Jamal Murray,DEN,@,GSW,W,36:11,9,16,.563,3,5,.600,6,6,1.000,1,3,4,3,0,1,4,3,27,+18,18.6,2024-02-25
Victor Wembanyama,SAS,@,UTA,L,26:58,9,17,.529,1,3,.333,3,4,.750,2,8,10,2,1,5,4,1,22,-2,18.6,2024-02-25
Kyle Kuzma,WAS,,CLE,L,39:02,10,24,.417,2,10,.200,5,7,.714,0,6,6,5,1,1,2,0,27,-15,18.4,2024-02-25
Harrison Barnes,SAC,@,LAC,W,35:38,8,12,.667,4,7,.571,2,3,.667,1,1,2,1,1,0,1,0,22,+16,18.1,2024-02-25
De'Andre Hunter,ATL,,ORL,W,28:29,5,8,.625,2,3,.667,6,6,1.000,1,6,7,2,2,0,1,3,18,+25,18.1,2024-02-25
D'Angelo Russell,LAL,@,PHO,L,36:54,8,14,.571,4,8,.500,0,1,.000,0,3,3,7,1,1,2,2,20,-5,17.7,2024-02-25
Collin Sexton,UTA,,SAS,W,26:52,4,9,.444,0,0,,8,8,1.000,1,1,2,10,4,0,4,4,16,+19,17.7,2024-02-25
Nikola Vučević,CHI,@,NOP,W,33:45,10,19,.526,2,5,.400,0,0,,5,8,13,3,1,0,3,3,22,+2,17.5,2024-02-25
Cody Martin,CHO,@,POR,W,31:29,4,8,.500,1,3,.333,2,2,1.000,1,5,6,10,2,1,2,0,11,+10,16.9,2024-02-25
Tre Jones,SAS,@,UTA,L,29:54,5,6,.833,3,4,.750,2,2,1.000,0,3,3,9,1,0,3,3,15,-11,16.8,2024-02-25
Ben Sheppard,IND,,DAL,W,12:25,5,6,.833,5,5,1.000,0,0,,0,1,1,4,2,0,0,3,15,+14,16.7,2024-02-25
Devin Booker,PHO,,LAL,W,38:25,8,18,.444,1,4,.250,4,4,1.000,1,2,3,9,1,0,3,2,21,+9,16.4,2024-02-25
Aaron Gordon,DEN,@,GSW,W,32:40,7,10,.700,0,3,.000,3,5,.600,2,4,6,2,3,1,2,4,17,+21,16.1,2024-02-25
Kawhi Leonard,LAC,,SAC,L,35:54,7,18,.389,0,3,.000,6,7,.857,0,8,8,3,4,1,3,0,20,-12,16.0,2024-02-25
Vasilije Micić,CHO,@,POR,W,24:27,5,6,.833,1,2,.500,0,0,,0,2,2,7,2,0,0,1,11,-4,15.9,2024-02-25
Grayson Allen,PHO,,LAL,W,38:28,8,17,.471,6,12,.500,2,2,1.000,1,1,2,0,1,1,2,1,24,-2,15.6,2024-02-25
Malik Beasley,MIL,@,PHI,W,31:51,7,9,.778,6,7,.857,0,0,,0,2,2,1,0,0,1,3,20,+24,15.6,2024-02-25
Andrew Nembhard,IND,,DAL,W,33:05,7,8,.875,1,1,1.000,0,0,,1,2,3,2,1,0,0,1,15,+8,15.5,2024-02-25
James Harden,LAC,,SAC,L,35:25,4,13,.308,2,10,.200,10,10,1.000,0,5,5,8,0,0,3,3,20,-25,15.4,2024-02-25
Jonathan Kuminga,GSW,,DEN,L,24:41,5,10,.500,0,1,.000,9,13,.692,1,5,6,3,0,0,1,1,19,-20,15.3,2024-02-25
Kevin Durant,PHO,,LAL,W,38:35,7,20,.350,2,8,.250,6,6,1.000,1,4,5,7,0,2,3,2,22,+2,15.2,2024-02-25
Terance Mann,LAC,,SAC,L,39:24,6,7,.857,1,2,.500,1,1,1.000,3,3,6,4,0,0,2,1,14,-18,14.9,2024-02-25
Wendell Carter,ORL,@,ATL,L,33:53,7,12,.583,2,5,.400,2,4,.500,4,6,10,1,1,1,3,2,18,-11,14.8,2024-02-25
Herbert Jones,NOP,,CHI,L,38:30,5,10,.500,4,6,.667,1,2,.500,2,1,3,6,0,1,0,4,15,+10,14.6,2024-02-25
Bobby Portis,MIL,@,PHI,W,18:36,7,11,.636,3,4,.750,0,0,,1,4,5,1,1,2,2,2,17,-3,14.3,2024-02-25
Norman Powell,LAC,,SAC,L,37:04,8,17,.471,5,9,.556,0,0,,1,1,2,2,1,0,1,1,21,-16,14.3,2024-02-25
Bogdan Bogdanović,ATL,,ORL,W,35:33,5,11,.455,3,5,.600,4,4,1.000,0,5,5,3,1,0,1,2,17,+18,14.1,2024-02-25
Jonas Valančiūnas,NOP,,CHI,L,28:21,7,15,.467,0,3,.000,0,0,,7,10,17,0,0,1,0,2,14,+19,14.1,2024-02-25
Luguentz Dort,OKC,@,HOU,W,31:32,5,9,.556,4,6,.667,2,2,1.000,0,5,5,2,1,0,0,4,16,+17,14.0,2024-02-25
De'Anthony Melton,PHI,,MIL,L,18:29,5,12,.417,4,8,.500,2,2,1.000,0,3,3,3,2,0,0,2,16,-3,13.8,2024-02-25
Alperen Sengun,HOU,,OKC,L,29:30,6,12,.500,1,3,.333,6,7,.857,5,7,12,2,1,1,6,4,19,-4,13.7,2024-02-25
Josh Green,DAL,@,IND,L,32:26,6,8,.750,2,3,.667,0,0,,2,3,5,1,2,0,2,1,14,-16,13.4,2024-02-25
Jalen Williams,OKC,@,HOU,W,36:11,9,22,.409,2,6,.333,2,2,1.000,0,4,4,5,0,0,0,4,22,+8,13.3,2024-02-25
Bennedict Mathurin,IND,,DAL,W,32:57,5,14,.357,3,7,.429,1,1,1.000,2,9,11,5,3,0,2,4,14,+10,13.2,2024-02-25
Franz Wagner,ORL,@,ATL,L,33:28,7,16,.438,2,6,.333,3,5,.600,1,7,8,5,1,0,2,5,19,+6,13.1,2024-02-25
Klay Thompson,GSW,,DEN,L,30:42,7,15,.467,5,13,.385,4,4,1.000,0,2,2,1,0,0,2,4,23,+2,13.0,2024-02-25
Andrew Wiggins,GSW,,DEN,L,30:38,5,10,.500,2,4,.500,2,2,1.000,0,4,4,4,0,1,0,2,14,-14,12.9,2024-02-25
Jalen Suggs,ORL,@,ATL,L,28:08,6,10,.600,2,4,.500,0,0,,0,2,2,6,2,1,3,3,14,+3,12.7,2024-02-25
Kentavious Caldwell-Pope,DEN,@,GSW,W,35:03,5,9,.556,2,4,.500,1,1,1.000,1,1,2,3,1,0,0,1,13,+19,12.4,2024-02-25
Landry Shamet,WAS,,CLE,L,37:18,6,15,.400,3,8,.375,0,0,,1,4,5,2,3,0,0,2,15,-4,12.4,2024-02-25
Ivica Zubac,LAC,,SAC,L,33:01,8,9,.889,0,0,,0,0,,1,5,6,2,1,0,4,3,16,-6,12.3,2024-02-25
Brandon Ingram,NOP,,CHI,L,38:39,7,16,.438,2,6,.333,6,8,.750,0,3,3,6,3,1,9,1,22,0,12.2,2024-02-25
Brook Lopez,MIL,@,PHI,W,31:58,4,9,.444,1,4,.250,2,2,1.000,2,5,7,3,0,5,2,2,11,+33,12.0,2024-02-25
Pascal Siakam,IND,,DAL,W,29:16,5,11,.455,0,2,.000,2,2,1.000,0,9,9,2,2,0,0,1,12,+6,12.0,2024-02-25
Darius Garland,CLE,@,WAS,W,32:56,6,15,.400,3,9,.333,2,2,1.000,0,2,2,7,1,0,3,2,17,+22,11.6,2024-02-25
Donovan Mitchell,CLE,@,WAS,W,36:18,4,10,.400,3,6,.500,5,5,1.000,0,4,4,5,1,0,3,5,16,+6,11.3,2024-02-25
Fred VanVleet,HOU,,OKC,L,38:08,7,16,.438,4,10,.400,2,2,1.000,1,2,3,3,1,0,4,2,20,-11,11.2,2024-02-25
Kevin Huerter,SAC,@,LAC,W,24:45,6,10,.600,3,6,.500,0,0,,0,3,3,2,0,0,1,2,15,+8,10.9,2024-02-25
T.J. McConnell,IND,,DAL,W,19:07,6,10,.600,0,0,,0,0,,0,0,0,7,0,0,1,1,12,+9,10.9,2024-02-25
Zach Collins,SAS,@,UTA,L,21:02,7,17,.412,2,3,.667,1,5,.200,2,6,8,3,1,1,2,2,17,-17,10.5,2024-02-25
Austin Reaves,LAL,@,PHO,L,35:26,5,12,.417,2,7,.286,2,2,1.000,0,4,4,4,1,0,2,1,14,-10,10.2,2024-02-25
Coby White,CHI,@,NOP,W,37:06,5,18,.278,2,9,.222,4,4,1.000,1,6,7,3,2,0,1,2,16,-11,10.2,2024-02-25
Bol Bol,PHO,,LAL,W,23:58,5,9,.556,1,4,.250,0,0,,1,3,4,1,0,2,0,1,11,+8,10.0,2024-02-25
Walker Kessler,UTA,,SAS,W,18:40,4,5,.800,0,0,,2,4,.500,1,5,6,2,0,3,2,3,10,+3,9.8,2024-02-25
Miles Bridges,CHO,@,POR,W,39:34,8,18,.444,2,6,.333,0,1,.000,1,9,10,1,1,0,4,0,18,+10,9.3,2024-02-25
Rui Hachimura,LAL,@,PHO,L,26:06,5,9,.556,2,2,1.000,1,1,1.000,0,4,4,0,0,0,0,2,13,-7,9.1,2024-02-25
Malik Monk,SAC,@,LAC,W,27:54,4,11,.364,2,6,.333,2,2,1.000,0,2,2,5,0,0,1,0,12,0,9.0,2024-02-25
Malaki Branham,SAS,@,UTA,L,28:21,5,12,.417,2,6,.333,2,2,1.000,0,2,2,2,0,0,0,2,14,-7,8.8,2024-02-25
Alex Caruso,CHI,@,NOP,W,31:44,5,13,.385,2,9,.222,0,0,,1,2,3,2,2,0,0,2,12,+9,8.8,2024-02-25
Pat Connaughton,MIL,@,PHI,W,22:24,3,4,.750,1,2,.500,0,0,,2,3,5,1,0,2,1,0,7,+8,8.8,2024-02-25
Sandro Mamukelashvili,SAS,@,UTA,L,13:52,4,5,.800,0,0,,0,0,,1,0,1,1,2,0,0,2,8,+8,8.7,2024-02-25
Keegan Murray,SAC,@,LAC,W,37:07,4,11,.364,3,7,.429,0,0,,2,6,8,1,1,1,1,2,11,+23,8.7,2024-02-25
Kris Dunn,UTA,,SAS,W,20:24,3,3,1.000,1,1,1.000,1,2,.500,0,2,2,1,4,0,3,1,8,+5,8.6,2024-02-25
Daniel Theis,LAC,,SAC,L,14:17,4,5,.800,0,1,.000,0,0,,3,3,6,1,0,1,1,3,8,-10,8.3,2024-02-25
Bruno Fernando,ATL,,ORL,W,19:25,2,5,.400,0,0,,3,4,.750,0,1,1,4,2,0,0,2,7,+14,8.2,2024-02-25
Jalen Green,HOU,,OKC,L,31:52,5,13,.385,1,5,.200,0,0,,1,6,7,4,0,2,2,1,11,-13,8.2,2024-02-25
Tyus Jones,WAS,,CLE,L,35:25,1,4,.250,1,1,1.000,0,0,,0,1,1,11,1,0,1,1,3,-11,8.2,2024-02-25
Trey Murphy,NOP,,CHI,L,36:51,3,11,.273,3,9,.333,0,0,,0,10,10,2,1,1,0,1,9,+5,8.2,2024-02-25
Richaun Holmes,WAS,,CLE,L,14:40,4,6,.667,0,0,,3,3,1.000,1,6,7,0,0,0,2,2,11,-13,8.1,2024-02-25
Jevon Carter,CHI,@,NOP,W,19:39,3,7,.429,2,6,.333,0,0,,1,2,3,2,2,0,1,0,8,+15,8.0,2024-02-25
Stephen Curry,GSW,,DEN,L,32:10,6,19,.316,1,10,.100,7,8,.875,0,1,1,4,0,0,3,2,20,-22,8.0,2024-02-25
Kelly Oubre,PHI,,MIL,L,29:17,5,15,.333,1,5,.200,1,2,.500,5,4,9,2,3,0,3,3,12,-21,8.0,2024-02-25
Matt Ryan,NOP,,CHI,L,19:22,5,10,.500,4,9,.444,0,0,,0,4,4,0,0,0,1,3,14,-14,8.0,2024-02-25
Dillon Brooks,HOU,,OKC,L,33:21,4,10,.400,4,5,.800,1,2,.500,1,1,2,2,0,0,1,2,13,-20,7.8,2024-02-25
Caleb Houstan,ORL,@,ATL,L,20:30,4,9,.444,4,9,.444,0,0,,0,2,2,0,0,0,0,1,12,-18,7.5,2024-02-25
Paul Reed,PHI,,MIL,L,26:47,6,13,.462,1,2,.500,0,0,,4,4,8,1,0,2,3,5,13,-20,7.4,2024-02-25
Marvin Bagley,WAS,,CLE,L,32:59,4,10,.400,0,2,.000,1,3,.333,2,8,10,2,0,1,1,1,9,+1,7.3,2024-02-25
Isaac Okoro,CLE,@,WAS,W,18:33,2,6,.333,1,4,.250,2,2,1.000,0,1,1,2,2,0,0,0,7,+1,7.3,2024-02-25
Daniel Gafford,DAL,@,IND,L,19:28,4,6,.667,0,0,,0,2,.000,3,2,5,0,0,1,0,2,8,-23,7.2,2024-02-25
Georges Niang,CLE,@,WAS,W,17:12,3,6,.500,2,4,.500,0,0,,0,4,4,0,1,0,0,0,8,+3,7.2,2024-02-25
Andre Drummond,CHI,@,NOP,W,14:15,2,5,.400,0,0,,3,3,1.000,1,7,8,1,0,0,0,2,7,+6,7.0,2024-02-25
Josh Giddey,OKC,@,HOU,W,23:10,1,5,.200,0,0,,0,0,,3,6,9,5,3,1,1,5,2,0,7.0,2024-02-25
Tobias Harris,PHI,,MIL,L,31:00,3,11,.273,0,3,.000,2,2,1.000,1,7,8,0,1,3,0,1,8,-14,7.0,2024-02-25
Zeke Nnaji,DEN,@,GSW,W,11:58,1,3,.333,0,0,,4,4,1.000,3,0,3,1,0,1,0,2,6,-2,7.0,2024-02-25
Obi Toppin,IND,,DAL,W,18:44,3,5,.600,2,4,.500,0,0,,0,2,2,4,0,0,2,1,8,+16,6.7,2024-02-25
Dalano Banton,POR,,CHO,L,8:38,3,6,.500,1,2,.500,0,2,.000,4,2,6,0,0,0,0,0,7,+3,6.6,2024-02-25
Saddiq Bey,ATL,,ORL,W,34:30,5,11,.455,2,5,.400,0,0,,1,1,2,1,1,0,2,1,12,+2,6.6,2024-02-25
Dereck Lively,DAL,@,IND,L,14:29,2,3,.667,0,0,,0,1,.000,1,2,3,0,4,0,0,3,4,+9,6.4,2024-02-25
Tre Mann,CHO,@,POR,W,24:33,2,7,.286,1,3,.333,1,1,1.000,0,2,2,3,3,0,0,3,6,+8,6.4,2024-02-25
Christian Braun,DEN,@,GSW,W,19:49,3,7,.429,1,2,.500,0,0,,2,1,3,0,1,1,0,1,7,-1,6.3,2024-02-25
Cam Whitmore,HOU,,OKC,L,16:44,4,9,.444,1,4,.250,3,4,.750,0,3,3,0,1,1,2,3,12,+5,6.3,2024-02-25
Cole Anthony,ORL,@,ATL,L,30:28,6,16,.375,2,6,.333,1,3,.333,0,3,3,3,1,2,3,4,15,-22,6.2,2024-02-25
Joe Ingles,ORL,@,ATL,L,19:10,1,2,.500,1,2,.500,0,0,,1,1,2,3,1,0,0,0,3,-11,6.1,2024-02-25
Matisse Thybulle,POR,,CHO,L,30:37,0,3,.000,0,2,.000,0,0,,0,4,4,0,6,2,0,1,0,-13,6.1,2024-02-25
Saben Lee,PHO,,LAL,W,9:22,1,3,.333,1,2,.500,2,2,1.000,1,2,3,2,0,0,0,0,5,+8,6.0,2024-02-25
Kris Murray,POR,,CHO,L,32:45,2,9,.222,0,4,.000,2,4,.500,6,3,9,4,2,0,2,4,6,-7,6.0,2024-02-25
Jerami Grant,POR,,CHO,L,31:53,6,18,.333,1,6,.167,2,2,1.000,0,2,2,5,2,0,5,0,15,-13,5.9,2024-02-25
Trayce Jackson-Davis,GSW,,DEN,L,12:27,3,4,.750,0,0,,0,2,.000,1,1,2,1,1,2,1,2,6,+1,5.9,2024-02-25
Michael Porter,DEN,@,GSW,W,32:07,3,11,.273,1,6,.167,2,2,1.000,0,7,7,1,1,0,0,1,9,+8,5.9,2024-02-25
Brandon Miller,CHO,@,POR,W,38:12,8,18,.444,1,6,.167,0,0,,0,4,4,1,2,0,5,2,17,+7,5.7,2024-02-25
Jaylin Williams,OKC,@,HOU,W,11:57,2,4,.500,1,3,.333,0,0,,1,4,5,1,0,0,0,0,5,+6,5.6,2024-02-25
Buddy Hield,PHI,,MIL,L,27:30,4,13,.308,3,9,.333,0,0,,1,1,2,4,0,0,2,0,11,-8,5.3,2024-02-25
Kyle Lowry,PHI,,MIL,L,21:08,1,2,.500,1,2,.500,0,0,,1,1,2,3,2,0,1,2,3,-8,5.3,2024-02-25
Brandin Podziemski,GSW,,DEN,L,30:06,2,6,.333,0,1,.000,0,0,,2,4,6,4,1,0,2,0,4,-13,5.0,2024-02-25
Lester Quiñones,GSW,,DEN,L,14:02,2,4,.500,2,2,1.000,0,0,,2,1,3,1,0,0,1,1,6,-1,5.0,2024-02-25
Cason Wallace,OKC,@,HOU,W,18:30,2,7,.286,2,5,.400,0,0,,1,1,2,1,0,2,0,0,6,0,5.0,2024-02-25
Chris Duarte,SAC,@,LAC,W,15:52,1,3,.333,1,3,.333,1,1,1.000,0,2,2,0,2,0,0,0,4,-1,4.9,2024-02-25
Bryce McGowens,CHO,@,POR,W,20:37,1,3,.333,0,1,.000,2,2,1.000,0,4,4,1,0,1,0,0,4,+17,4.9,2024-02-25
Russell Westbrook,LAC,,SAC,L,18:16,3,10,.300,0,2,.000,2,2,1.000,1,3,4,2,1,0,1,1,8,+10,4.8,2024-02-25
Jaden Hardy,DAL,@,IND,L,8:14,3,6,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,0,7,-2,4.7,2024-02-25
Nicolas Batum,PHI,,MIL,L,17:24,2,5,.400,2,5,.400,0,0,,0,1,1,0,1,0,0,0,6,-13,4.6,2024-02-25
Taylor Hendricks,UTA,,SAS,W,25:46,4,8,.500,1,5,.200,0,0,,1,2,3,0,0,1,0,6,9,+12,4.6,2024-02-25
Julian Champagnie,SAS,@,UTA,L,19:34,1,6,.167,0,4,.000,0,0,,2,4,6,4,2,1,1,2,2,-1,4.5,2024-02-25
Duop Reath,POR,,CHO,L,12:56,3,5,.600,1,3,.333,0,0,,0,1,1,0,0,1,0,3,7,-9,4.5,2024-02-25
Drew Eubanks,PHO,,LAL,W,10:11,1,2,.500,0,0,,0,0,,1,0,1,1,1,2,0,1,2,+2,4.4,2024-02-25
Aaron Holiday,HOU,,OKC,L,10:42,3,5,.600,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,7,-7,4.4,2024-02-25
Gary Payton,GSW,,DEN,L,13:44,0,1,.000,0,0,,0,0,,3,2,5,1,2,0,0,1,0,+7,4.3,2024-02-25
Brice Sensabaugh,UTA,,SAS,W,15:37,2,3,.667,1,1,1.000,0,0,,0,3,3,1,0,0,1,0,5,+5,4.3,2024-02-25
Davion Mitchell,SAC,@,LAC,W,18:13,2,3,.667,2,3,.667,0,0,,0,0,0,1,0,0,0,3,6,-5,4.2,2024-02-25
Isaiah Joe,OKC,@,HOU,W,16:55,2,5,.400,1,3,.333,0,0,,0,3,3,0,3,0,1,3,5,+11,4.0,2024-02-25
Amen Thompson,HOU,,OKC,L,21:04,2,10,.200,0,2,.000,2,4,.500,1,5,6,1,2,3,1,3,6,-10,3.8,2024-02-25
Dario Šarić,GSW,,DEN,L,9:18,2,4,.500,0,1,.000,0,0,,0,4,4,2,0,0,1,0,4,+6,3.6,2024-02-25
Jabari Walker,POR,,CHO,L,18:14,3,8,.375,0,3,.000,0,0,,4,1,5,0,0,0,1,1,6,-7,3.3,2024-02-25
Jordan Hawkins,NOP,,CHI,L,15:01,3,7,.429,2,5,.400,0,0,,0,1,1,0,0,0,1,1,8,-21,3.2,2024-02-25
Taurean Prince,LAL,@,PHO,L,27:10,3,10,.300,2,6,.333,0,0,,0,1,1,1,0,0,0,0,8,-13,3.2,2024-02-25
Kira Lewis,UTA,,SAS,W,2:32,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,0,0,2,-2,3.1,2024-02-25
Jay Huff,DEN,@,GSW,W,1:37,0,0,,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,2,+2,3.0,2024-02-25
Andre Jackson,MIL,@,PHI,W,1:11,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,0,2,+5,3.0,2024-02-25
Goga Bitadze,ORL,@,ATL,L,18:30,1,5,.200,0,1,.000,0,0,,2,3,5,2,0,3,1,2,2,+1,2.9,2024-02-25
Keyonte George,UTA,,SAS,W,30:20,3,13,.231,1,4,.250,0,0,,0,3,3,6,1,1,3,0,7,+11,2.9,2024-02-25
Draymond Green,GSW,,DEN,L,27:10,3,6,.500,1,1,1.000,0,0,,0,5,5,4,1,0,6,1,7,-23,2.9,2024-02-25
Doug McDermott,IND,,DAL,W,12:06,1,2,.500,0,1,.000,1,2,.500,0,2,2,1,0,0,0,0,3,+8,2.9,2024-02-25
Max Strus,CLE,@,WAS,W,26:35,0,3,.000,0,3,.000,3,4,.750,0,3,3,5,0,0,2,0,3,+3,2.9,2024-02-25
Moritz Wagner,ORL,@,ATL,L,12:42,1,2,.500,0,1,.000,0,0,,1,4,5,1,1,1,2,1,2,-9,2.9,2024-02-25
Max Christie,LAL,@,PHO,L,5:10,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,0,3,+4,2.7,2024-02-25
Ricky Council,PHI,,MIL,L,6:44,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,-8,2.7,2024-02-25
A.J. Green,MIL,@,PHI,W,3:36,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,-4,2.7,2024-02-25
Dalen Terry,CHI,@,NOP,W,15:24,1,4,.250,0,1,.000,0,0,,1,3,4,3,2,0,1,4,2,+17,2.7,2024-02-25
Blake Wesley,SAS,@,UTA,L,18:17,0,2,.000,0,0,,0,0,,0,2,2,5,0,0,0,0,0,-8,2.7,2024-02-25
Omer Yurtseven,UTA,,SAS,W,2:32,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,-2,2.6,2024-02-25
Tim Hardaway,DAL,@,IND,L,23:15,4,12,.333,3,6,.500,0,0,,0,3,3,1,0,1,4,0,11,-14,2.5,2024-02-25
Patrick Beverley,MIL,@,PHI,W,17:45,1,5,.200,1,5,.200,0,0,,0,0,0,2,1,0,0,0,3,-15,2.3,2024-02-25
Kobe Bufkin,ATL,,ORL,W,10:45,1,4,.250,0,2,.000,0,0,,0,1,1,3,1,1,1,1,2,+6,2.3,2024-02-25
Markelle Fultz,ORL,@,ATL,L,11:48,1,5,.200,0,1,.000,1,2,.500,3,1,4,1,0,1,1,0,3,-16,2.3,2024-02-25
Maxi Kleber,DAL,@,IND,L,24:30,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3,-9,2.3,2024-02-25
Jeremiah Robinson-Earl,NOP,,CHI,L,11:11,1,2,.500,1,2,.500,0,0,,0,0,0,0,1,1,1,1,3,-21,2.3,2024-02-25
Terry Taylor,CHI,@,NOP,W,7:13,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,-11,2.3,2024-02-25
Patrick Baldwin,WAS,,CLE,L,9:17,1,2,.500,0,1,.000,0,0,,0,3,3,1,0,0,0,1,2,+9,2.2,2024-02-25
Thanasis Antetokounmpo,MIL,@,PHI,W,3:36,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-4,1.7,2024-02-25
Jae Crowder,MIL,@,PHI,W,25:15,0,4,.000,0,3,.000,0,0,,1,7,8,3,1,0,1,1,0,+17,1.7,2024-02-25
Sam Merrill,CLE,@,WAS,W,6:29,1,3,.333,0,2,.000,0,0,,0,2,2,1,0,0,0,0,2,+7,1.6,2024-02-25
Kenrich Williams,OKC,@,HOU,W,4:44,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-10,1.6,2024-02-25
Bilal Coulibaly,WAS,,CLE,L,5:38,1,1,1.000,0,0,,1,2,.500,0,1,1,1,0,0,1,2,3,+4,1.5,2024-02-25
Dwight Powell,DAL,@,IND,L,3:31,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,-2,1.4,2024-02-25
Jeremy Sochan,SAS,@,UTA,L,29:09,0,5,.000,0,1,.000,1,2,.500,0,4,4,3,1,1,0,2,1,-21,1.3,2024-02-25
Aaron Wiggins,OKC,@,HOU,W,15:03,0,2,.000,0,1,.000,0,0,,1,1,2,0,1,1,0,0,0,+10,1.3,2024-02-25
Mohamed Bamba,PHI,,MIL,L,11:16,0,1,.000,0,0,,0,0,,1,2,3,2,0,0,0,2,0,+8,1.2,2024-02-25
Ashton Hagans,POR,,CHO,L,11:14,1,4,.250,0,0,,1,2,.500,3,0,3,1,0,0,1,2,3,+8,1.2,2024-02-25
Clint Capela,ATL,,ORL,W,17:05,2,8,.250,0,0,,0,0,,4,3,7,0,0,0,1,2,4,-3,1.1,2024-02-25
Jeff Green,HOU,,OKC,L,15:43,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,0,0,0,2,-2,1.0,2024-02-25
Isaiah Jackson,IND,,DAL,W,2:57,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,+4,1.0,2024-02-25
Trey Lyles,SAC,@,LAC,W,10:31,1,2,.500,0,0,,1,2,.500,2,1,3,0,0,0,2,1,3,+5,0.9,2024-02-25
Cameron Payne,PHI,,MIL,L,7:32,1,4,.250,1,4,.250,0,0,,0,1,1,0,0,0,0,0,3,-5,0.9,2024-02-25
Reggie Jackson,DEN,@,GSW,W,15:59,1,2,.500,1,2,.500,0,0,,0,0,0,2,0,0,1,4,3,-2,0.8,2024-02-25
Kevon Looney,GSW,,DEN,L,9:47,0,1,.000,0,0,,0,0,,1,2,3,2,0,0,0,3,0,+3,0.8,2024-02-25
Danilo Gallinari,MIL,@,PHI,W,8:42,0,2,.000,0,1,.000,0,0,,0,0,0,3,0,0,0,0,0,-3,0.7,2024-02-25
Dylan Windler,LAL,@,PHO,L,0:53,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2,0.7,2024-02-25
Jaxson Hayes,LAL,@,PHO,L,5:33,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-8,0.6,2024-02-25
Spencer Dinwiddie,LAL,@,PHO,L,23:26,1,5,.200,1,4,.250,0,0,,0,0,0,2,0,0,0,2,3,-5,0.5,2024-02-25
Garrison Mathews,ATL,,ORL,W,16:30,1,4,.250,1,4,.250,0,0,,0,2,2,0,0,0,0,2,3,-6,0.4,2024-02-25
Usman Garuba,GSW,,DEN,L,1:45,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-2,0.3,2024-02-25
Gordon Hayward,OKC,@,HOU,W,12:11,0,3,.000,0,0,,0,0,,2,2,4,2,0,0,1,0,0,-4,0.3,2024-02-25
Derrick Jones,DAL,@,IND,L,14:50,0,0,,0,0,,0,0,,1,2,3,0,0,0,1,0,0,-5,0.3,2024-02-25
Skylar Mays,LAL,@,PHO,L,0:53,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2,0.3,2024-02-25
Chuma Okeke,ORL,@,ATL,L,1:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4,0.3,2024-02-25
David Roddy,PHO,,LAL,W,0:53,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2,0.3,2024-02-25
Dean Wade,CLE,@,WAS,W,7:52,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-9,0.3,2024-02-25
