Player,Tm,vs,Opp,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
Ricky Council,PHI,,ORL,W,1:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-12
Jeff Dowtin,PHI,,ORL,W,1:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-12
Orlando Robinson,MIA,,TOR,W,1:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-12
Cole Swider,MIA,,TOR,W,1:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-12
Isaiah Joe,OKC,,MIL,W,14:02,0,2,.000,0,2,.000,0,0,,1,1,2,3,0,0,1,2,0,+2,-0.1,2024-04-12
Monte Morris,MIN,,ATL,W,5:53,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,0,-0.1,2024-04-12
Zavier Simpson,MEM,,LAL,L,11:58,1,4,.250,0,1,.000,0,0,,0,1,1,2,0,0,1,1,2,-21,-0.1,2024-04-12
A.J. Lawson,DAL,,DET,L,21:49,1,6,.167,0,2,.000,0,0,,1,5,6,2,0,0,2,0,2,-4,-0.2,2024-04-12
Svi Mykhailiuk,BOS,,CHO,W,33:51,2,13,.154,2,11,.182,2,2,1.000,0,3,3,0,1,0,1,2,8,+9,-0.2,2024-04-12
Terquavion Smith,PHI,,ORL,W,1:03,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-2,-0.3,2024-04-12
Markieff Morris,DAL,,DET,L,13:31,1,6,.167,0,4,.000,0,0,,0,2,2,0,0,1,0,0,2,-6,-0.5,2024-04-12
Jae Crowder,MIL,@,OKC,L,24:40,1,8,.125,1,4,.250,0,0,,1,4,5,1,0,0,1,0,3,-2,-0.6,2024-04-12
Russell Westbrook,LAC,,UTA,L,9:00,2,4,.500,0,0,,0,2,.000,0,0,0,0,0,0,1,2,4,-2,-0.6,2024-04-12
Alex Fudge,DAL,,DET,L,6:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-2,-0.7,2024-04-12
Andrew Funk,CHI,@,WAS,W,7:03,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,1,0,0,0,0,-0.7,2024-04-12
Jordan Nwora,TOR,@,MIA,L,3:53,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,0,-0.7,2024-04-12
Zeke Nnaji,DEN,@,SAS,L,9:27,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,3,0,0,-0.9,2024-04-12
Ousmane Dieng,OKC,,MIL,W,5:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2,-1.0,2024-04-12
Mike Muscala,OKC,,MIL,W,3:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-8,-1.0,2024-04-12
Doug McDermott,IND,@,CLE,L,6:27,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,+3,-1.1,2024-04-12
Alondes Williams,MIA,,TOR,W,1:04,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-2,-1.1,2024-04-12
Malik Williams,TOR,@,MIA,L,19:06,0,2,.000,0,0,,0,0,,2,2,4,0,0,0,1,3,0,-15,-1.6,2024-04-12
Gary Trent,TOR,@,MIA,L,28:39,3,13,.231,1,7,.143,0,0,,0,1,1,1,0,0,1,2,7,-5,-1.7,2024-04-12
Gary Harris,ORL,@,PHI,L,32:20,1,8,.125,1,5,.200,0,0,,0,0,0,0,1,1,1,1,3,-10,-1.9,2024-04-12
Brandon Williams,DAL,,DET,L,17:40,2,8,.250,0,2,.000,0,0,,0,1,1,0,0,0,1,1,4,-9,-1.9,2024-04-12
Davion Mitchell,SAC,,PHO,L,20:03,1,7,.143,0,3,.000,0,0,,0,0,0,3,0,0,1,2,2,+7,-2.2,2024-04-12
Kyle Anderson,MIN,,ATL,W,15:35,0,2,.000,0,0,,0,2,.000,0,0,0,1,1,2,2,3,0,-14,-2.3,2024-04-12
Garrison Mathews,ATL,@,MIN,L,23:09,0,4,.000,0,3,.000,0,0,,0,1,1,0,1,0,0,3,0,-6,-2.7,2024-04-12
Onuralp Bitim,CHI,@,WAS,W,24:50,2,10,.200,1,6,.167,1,1,1.000,0,2,2,0,0,0,3,3,6,-7,-3.8,2024-04-12
Andre Jackson,MIL,@,OKC,L,11:55,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,3,2,0,-20,-4.6,2024-04-12
Payton Pritchard,BOS,,WAS,W,43:43,15,21,.714,4,6,.667,4,4,1.000,1,8,9,12,0,0,2,3,38,+13,37.6,2024-04-14
LeBron James,LAL,@,NOP,W,37:41,11,20,.550,0,2,.000,6,6,1.000,2,9,11,17,5,1,4,0,28,+19,36.1,2024-04-14
Bradley Beal,PHO,@,MIN,W,37:37,14,21,.667,6,6,1.000,2,2,1.000,3,3,6,5,2,1,1,2,36,+19,34.3,2024-04-14
Gregory Jackson,MEM,,DEN,L,44:07,17,36,.472,4,13,.308,6,7,.857,6,6,12,1,2,1,3,1,44,-13,31.2,2024-04-14
Myles Turner,IND,,ATL,W,21:54,13,17,.765,3,4,.750,2,2,1.000,3,9,12,0,0,4,1,2,31,+26,30.1,2024-04-14
Jalen Brunson,NYK,,CHI,W,41:11,14,30,.467,1,4,.250,11,12,.917,2,6,8,7,0,0,4,1,40,+1,27.9,2024-04-14
Anthony Davis,LAL,@,NOP,W,32:35,13,17,.765,0,1,.000,4,4,1.000,4,7,11,3,2,0,3,4,30,+15,27.7,2024-04-14
Amen Thompson,HOU,@,LAC,W,39:55,8,9,.889,0,0,,2,3,.667,5,6,11,10,3,3,3,5,18,+12,26.9,2024-04-14
Svi Mykhailiuk,BOS,,WAS,W,37:16,10,13,.769,6,8,.750,0,0,,1,4,5,5,0,1,1,2,26,+21,25.2,2024-04-14
Nikola Vučević,CHI,@,NYK,L,42:01,12,19,.632,2,4,.500,3,3,1.000,5,6,11,3,0,0,2,2,29,-8,25.1,2024-04-14
DeMar DeRozan,CHI,@,NYK,L,44:29,11,24,.458,2,4,.500,6,8,.750,2,3,5,5,4,1,2,1,30,0,24.9,2024-04-14
Dejounte Murray,ATL,@,IND,L,30:34,13,19,.684,4,6,.667,2,3,.667,1,2,3,3,1,0,3,1,32,-30,24.5,2024-04-14
JT Thor,CHO,@,CLE,W,41:06,8,11,.727,3,6,.500,1,2,.500,0,9,9,4,2,3,0,2,20,+11,23.9,2024-04-14
De'Aaron Fox,SAC,,POR,W,25:31,10,14,.714,2,3,.667,2,2,1.000,0,2,2,3,3,1,1,1,24,+13,23.2,2024-04-14
Eugene Omoruyi,WAS,@,BOS,L,23:01,11,17,.647,4,6,.667,0,0,,1,1,2,5,0,0,0,1,26,+7,22.6,2024-04-14
Klay Thompson,GSW,,UTA,W,19:31,7,13,.538,6,12,.500,5,5,1.000,0,3,3,3,0,1,0,0,25,0,22.4,2024-04-14
Terance Mann,LAC,,HOU,L,27:40,10,14,.714,1,3,.333,3,3,1.000,2,4,6,2,1,0,1,1,24,-4,21.8,2024-04-14
Pascal Siakam,IND,,ATL,W,25:25,13,18,.722,1,2,.500,1,2,.500,2,4,6,1,1,0,2,3,28,+27,21.3,2024-04-14
Rudy Gobert,MIN,,PHO,L,32:12,7,9,.778,0,0,,7,9,.778,3,4,7,1,2,1,1,3,21,-17,21.2,2024-04-14
Coby White,CHI,@,NYK,L,43:15,12,18,.667,0,3,.000,2,2,1.000,0,2,2,4,2,0,2,1,26,+1,21.2,2024-04-14
Franz Wagner,ORL,,MIL,W,32:39,10,21,.476,1,5,.200,4,4,1.000,1,4,5,3,3,0,0,1,25,+25,20.9,2024-04-14
James Wiseman,DET,@,SAS,L,40:08,8,17,.471,0,0,,5,7,.714,6,11,17,1,2,1,1,2,21,-17,20.6,2024-04-14
Paolo Banchero,ORL,,MIL,W,35:03,8,19,.421,2,6,.333,8,9,.889,0,11,11,7,0,0,3,1,26,+16,20.3,2024-04-14
Blake Wesley,SAS,,DET,W,30:17,7,9,.778,1,1,1.000,2,3,.667,1,6,7,5,3,0,1,2,17,+24,20.3,2024-04-14
Mouhamed Gueye,ATL,@,IND,L,26:48,6,11,.545,2,3,.667,5,6,.833,4,5,9,0,2,3,0,4,19,-18,20.1,2024-04-14
Grayson Allen,PHO,@,MIN,W,32:46,8,11,.727,3,3,1.000,1,1,1.000,1,5,6,1,2,0,0,1,20,+15,20.0,2024-04-14
Christian Braun,DEN,@,MEM,W,24:57,6,14,.429,2,6,.333,5,6,.833,5,5,10,5,2,0,1,2,19,-7,19.9,2024-04-14
Domantas Sabonis,SAC,,POR,W,27:08,7,10,.700,0,2,.000,4,4,1.000,2,9,11,9,0,0,4,1,18,+37,19.8,2024-04-14
Alex Caruso,CHI,@,NYK,L,40:45,5,8,.625,3,5,.600,2,2,1.000,0,5,5,8,5,0,3,2,15,-8,19.7,2024-04-14
Devin Booker,PHO,@,MIN,W,35:37,6,16,.375,3,8,.375,8,10,.800,2,2,4,7,1,0,1,3,23,+20,19.1,2024-04-14
Neemias Queta,BOS,,WAS,W,19:30,8,11,.727,0,0,,3,4,.750,3,6,9,1,0,6,3,2,19,-4,19.1,2024-04-14
Nikola Jokić,DEN,@,MEM,W,30:47,7,11,.636,0,0,,1,2,.500,4,11,15,5,4,0,4,1,15,+19,18.9,2024-04-14
Jake LaRavia,MEM,,DEN,L,39:42,11,20,.550,4,11,.364,3,4,.750,2,3,5,4,0,0,4,3,29,-19,18.9,2024-04-14
Tobias Harris,PHI,,BRK,W,30:00,8,15,.533,3,6,.500,2,2,1.000,2,6,8,2,1,1,1,1,21,+19,18.6,2024-04-14
Taylor Hendricks,UTA,@,GSW,L,41:11,6,10,.600,2,4,.500,2,2,1.000,3,5,8,2,3,1,1,2,16,+2,18.3,2024-04-14
Luke Kornet,BOS,,WAS,W,27:07,4,5,.800,0,0,,3,3,1.000,3,5,8,5,0,3,0,0,11,+18,18.3,2024-04-14
Nick Smith,CHO,@,CLE,W,32:34,9,20,.450,6,11,.545,0,0,,1,5,6,3,1,0,1,0,24,+9,17.9,2024-04-14
Keyonte George,UTA,@,GSW,L,20:08,8,11,.727,5,6,.833,0,1,.000,0,1,1,4,0,0,1,1,21,+13,17.8,2024-04-14
Jamal Murray,DEN,@,MEM,W,24:16,7,14,.500,3,7,.429,4,4,1.000,2,4,6,4,0,1,2,1,21,+27,17.7,2024-04-14
Cam Whitmore,HOU,@,LAC,W,35:59,9,17,.529,2,6,.333,1,3,.333,3,3,6,5,0,1,1,1,21,+14,17.7,2024-04-14
Marques Bolden,CHO,@,CLE,W,29:52,7,10,.700,0,1,.000,0,0,,4,4,8,2,1,4,1,1,14,+5,17.6,2024-04-14
CJ McCollum,NOP,,LAL,L,33:44,9,19,.474,4,9,.444,3,4,.750,2,2,4,7,0,0,3,3,25,-9,17.6,2024-04-14
Daniel Theis,LAC,,HOU,L,28:50,6,12,.500,2,6,.333,2,2,1.000,3,8,11,2,2,2,1,2,16,+6,17.5,2024-04-14
Thomas Bryant,MIA,,TOR,W,23:23,8,10,.800,0,1,.000,2,2,1.000,3,7,10,1,0,1,2,1,18,+12,17.4,2024-04-14
Jaime Jaquez,MIA,,TOR,W,32:19,6,12,.500,0,4,.000,6,7,.857,0,4,4,5,1,2,1,1,18,+25,17.3,2024-04-14
Harrison Barnes,SAC,,POR,W,30:41,5,8,.625,2,4,.500,5,7,.714,1,4,5,3,2,0,1,1,17,+37,17.2,2024-04-14
Zach Collins,SAS,,DET,W,16:23,6,11,.545,1,2,.500,4,4,1.000,4,5,9,2,1,0,0,3,17,+18,17.2,2024-04-14
Andrew Wiggins,GSW,,UTA,W,20:13,6,11,.545,2,5,.400,5,6,.833,1,3,4,3,2,0,1,2,19,-12,17.2,2024-04-14
Aaron Gordon,DEN,@,MEM,W,26:05,4,6,.667,0,1,.000,7,8,.875,3,2,5,5,0,1,1,2,15,+25,17.1,2024-04-14
T.J. McConnell,IND,,ATL,W,15:09,7,11,.636,3,4,.750,0,0,,0,4,4,8,0,0,1,2,17,+7,17.1,2024-04-14
Bam Adebayo,MIA,,TOR,W,19:29,8,10,.800,0,1,.000,1,1,1.000,3,3,6,2,3,1,4,1,17,+12,16.9,2024-04-14
Donte DiVincenzo,NYK,,CHI,W,52:30,10,21,.476,5,14,.357,0,0,,2,5,7,2,2,1,4,1,25,+3,16.9,2024-04-14
Tyrese Haliburton,IND,,ATL,W,25:25,5,10,.500,0,4,.000,2,3,.667,0,2,2,13,3,1,2,3,12,+27,16.8,2024-04-14
Leaky Black,CHO,@,CLE,W,32:02,4,4,1.000,2,2,1.000,1,1,1.000,0,6,6,5,2,1,0,3,11,+22,16.6,2024-04-14
Buddy Hield,PHI,,BRK,W,21:44,6,15,.400,4,10,.400,3,3,1.000,2,5,7,5,1,0,1,2,19,+20,16.5,2024-04-14
Max Strus,CLE,,CHO,L,30:35,5,12,.417,4,6,.667,0,0,,3,7,10,11,0,0,3,0,14,-7,16.5,2024-04-14
Tyrese Maxey,PHI,,BRK,W,29:16,10,20,.500,3,7,.429,3,4,.750,0,3,3,3,1,0,2,3,26,+18,16.4,2024-04-14
D'Angelo Russell,LAL,@,NOP,W,37:56,6,13,.462,5,10,.500,2,2,1.000,0,1,1,4,1,1,0,2,19,+26,16.3,2024-04-14
Mike Conley,MIN,,PHO,L,27:26,5,7,.714,4,5,.800,3,3,1.000,1,3,4,2,1,2,3,1,17,-14,16.1,2024-04-14
Bryce McGowens,CHO,@,CLE,W,29:43,6,14,.429,2,6,.333,4,4,1.000,1,2,3,4,0,1,0,0,18,-7,15.4,2024-04-14
Jusuf Nurkić,PHO,@,MIN,W,20:10,3,4,.750,0,1,.000,0,0,,2,3,5,8,5,1,1,4,6,+27,15.4,2024-04-14
Bobby Portis,MIL,@,ORL,L,31:11,6,9,.667,3,4,.750,2,2,1.000,0,10,10,1,2,2,3,5,17,-9,15.2,2024-04-14
Delon Wright,MIA,,TOR,W,28:17,4,7,.571,3,5,.600,0,0,,1,2,3,4,4,1,1,1,11,+23,15.1,2024-04-14
Austin Reaves,LAL,@,NOP,W,28:34,8,12,.667,3,7,.429,1,2,.500,0,1,1,2,1,1,2,2,20,+13,15.0,2024-04-14
Isaiah Hartenstein,NYK,,CHI,W,30:54,3,4,.750,0,0,,2,4,.500,5,8,13,4,2,2,2,2,8,+12,14.9,2024-04-14
Jimmy Butler,MIA,,TOR,W,24:24,6,9,.667,0,0,,3,4,.750,3,2,5,4,0,0,1,1,15,+6,14.8,2024-04-14
Paul Reed,PHI,,BRK,W,29:01,6,12,.500,0,1,.000,1,2,.500,5,7,12,3,2,2,2,3,13,+10,14.5,2024-04-14
Jarrett Allen,CLE,,CHO,L,22:34,7,7,1.000,0,0,,0,0,,1,6,7,2,2,0,3,1,14,+9,14.4,2024-04-14
Patrick Baldwin,WAS,@,BOS,L,33:23,6,11,.545,4,7,.571,1,1,1.000,0,7,7,0,2,1,1,3,17,-12,14.3,2024-04-14
Jared Butler,WAS,@,BOS,L,30:51,9,19,.474,2,4,.500,2,2,1.000,1,1,2,7,1,1,4,4,22,+12,14.3,2024-04-14
Aaron Wiggins,OKC,,DAL,W,17:46,5,8,.625,2,2,1.000,2,2,1.000,1,5,6,1,1,0,0,1,14,+27,13.9,2024-04-14
Shai Gilgeous-Alexander,OKC,,DAL,W,15:55,5,11,.455,0,4,.000,5,5,1.000,1,0,1,6,0,0,0,1,15,+33,13.8,2024-04-14
Marcus Sasser,DET,@,SAS,L,31:13,6,13,.462,2,4,.500,3,3,1.000,1,2,3,7,0,1,3,1,17,-9,13.8,2024-04-14
Herbert Jones,NOP,,LAL,L,32:11,6,13,.462,4,7,.571,2,2,1.000,1,4,5,1,2,0,1,3,18,-20,13.7,2024-04-14
Cole Anthony,ORL,,MIL,W,17:03,5,9,.556,1,3,.333,2,2,1.000,2,3,5,4,2,0,1,3,13,+13,13.6,2024-04-14
Larry Nance,NOP,,LAL,L,30:31,5,8,.625,1,2,.500,2,2,1.000,2,4,6,4,1,0,1,3,13,0,13.6,2024-04-14
Bogdan Bogdanović,ATL,@,IND,L,27:27,6,15,.400,3,8,.375,3,3,1.000,1,3,4,1,2,0,0,2,18,-31,13.4,2024-04-14
Evan Mobley,CLE,,CHO,L,25:24,5,13,.385,0,1,.000,4,4,1.000,3,3,6,5,0,0,0,0,14,+10,13.4,2024-04-14
Tyler Herro,MIA,,TOR,W,29:27,5,11,.455,2,5,.400,5,5,1.000,0,6,6,8,1,0,6,1,17,+22,13.3,2024-04-14
Keon Ellis,SAC,,POR,W,24:11,4,9,.444,3,6,.500,2,2,1.000,1,2,3,2,3,2,1,3,13,+30,13.2,2024-04-14
Noah Clowney,BRK,@,PHI,L,41:08,5,10,.500,2,4,.500,4,5,.800,1,3,4,2,1,1,1,3,16,-21,13.1,2024-04-14
Isaac Okoro,CLE,,CHO,L,29:03,3,6,.500,3,4,.750,2,2,1.000,0,3,3,6,0,0,0,0,11,+12,13.1,2024-04-14
Amari Bailey,CHO,@,CLE,W,21:38,4,10,.400,1,2,.500,2,2,1.000,4,1,5,5,2,0,1,1,11,+17,12.8,2024-04-14
Ousmane Dieng,OKC,,DAL,W,18:08,6,12,.500,1,3,.333,0,0,,0,1,1,4,3,2,1,2,13,+4,12.7,2024-04-14
Doug McDermott,IND,,ATL,W,18:27,6,9,.667,3,5,.600,0,0,,1,0,1,1,0,0,0,0,15,+10,12.5,2024-04-14
Cam Thomas,BRK,@,PHI,L,26:35,5,12,.417,3,7,.429,5,6,.833,0,3,3,2,0,0,1,0,18,-4,12.5,2024-04-14
Gary Trent,TOR,@,MIA,L,23:15,6,14,.429,3,8,.375,3,3,1.000,1,3,4,1,0,0,0,1,18,-18,12.5,2024-04-14
Georges Niang,CLE,,CHO,L,22:34,6,9,.667,4,7,.571,0,0,,0,1,1,1,0,0,0,2,16,+7,12.3,2024-04-14
Sandro Mamukelashvili,SAS,,DET,W,25:59,7,13,.538,3,6,.500,1,2,.500,2,6,8,1,0,0,3,0,18,+5,12.2,2024-04-14
Amir Coffey,LAC,,HOU,L,36:02,7,17,.412,0,7,.000,4,4,1.000,0,3,3,2,1,1,1,0,18,-11,11.9,2024-04-14
Rui Hachimura,LAL,@,NOP,W,34:16,5,10,.500,1,4,.250,0,0,,1,6,7,4,2,0,1,1,11,+10,11.9,2024-04-14
Boban Marjanović,HOU,@,LAC,W,12:00,6,8,.750,0,0,,1,3,.333,0,8,8,1,1,1,2,0,13,+9,11.8,2024-04-14
Jordan Nwora,TOR,@,MIA,L,20:30,6,10,.600,2,4,.500,0,0,,2,9,11,1,0,0,2,1,14,-4,11.8,2024-04-14
Cason Wallace,OKC,,DAL,W,15:26,5,6,.833,2,2,1.000,0,0,,1,1,2,1,0,1,0,1,12,+34,11.8,2024-04-14
Jules Bernard,WAS,@,BOS,L,24:18,5,10,.500,2,4,.500,1,1,1.000,2,4,6,3,1,0,2,0,13,+8,11.7,2024-04-14
Scotty Pippen,MEM,,DEN,L,25:07,7,11,.636,0,3,.000,1,1,1.000,2,1,3,7,0,0,3,5,15,-1,11.7,2024-04-14
Duop Reath,POR,@,SAC,L,24:09,5,12,.417,2,5,.400,2,2,1.000,1,5,6,0,3,1,1,2,14,-29,11.7,2024-04-14
Kobe Brown,LAC,,HOU,L,38:26,4,10,.400,1,3,.333,0,0,,3,3,6,4,2,2,0,3,9,-10,11.6,2024-04-14
Chet Holmgren,OKC,,DAL,W,11:32,6,8,.750,0,1,.000,1,1,1.000,2,7,9,0,0,1,2,1,13,+16,11.6,2024-04-14
RaiQuan Gray,SAS,,DET,W,22:35,5,9,.556,0,2,.000,0,0,,2,3,5,4,0,1,0,0,10,+15,11.5,2024-04-14
Gui Santos,GSW,,UTA,W,24:01,5,10,.500,1,5,.200,2,2,1.000,2,3,5,2,1,0,0,3,13,+18,11.5,2024-04-14
David Duke,SAS,,DET,W,21:44,6,8,.750,2,3,.667,1,1,1.000,1,2,3,0,1,0,2,2,15,+11,11.3,2024-04-14
Justin Champagnie,WAS,@,BOS,L,20:47,4,9,.444,0,2,.000,1,1,1.000,1,6,7,3,2,1,0,1,9,-1,11.2,2024-04-14
Tre Jones,SAS,,DET,W,24:32,5,12,.417,1,6,.167,0,0,,0,6,6,6,1,0,0,1,11,+16,11.2,2024-04-14
Josh Hart,NYK,,CHI,W,40:08,6,10,.600,0,2,.000,0,0,,3,7,10,4,1,1,3,5,12,-4,11.1,2024-04-14
Lindy Waters,OKC,,DAL,W,15:30,4,6,.667,4,5,.800,0,0,,0,0,0,2,0,1,0,1,12,-3,11.1,2024-04-14
Andrew Nembhard,IND,,ATL,W,22:43,4,5,.800,2,3,.667,0,0,,0,2,2,5,1,0,1,3,10,+31,11.0,2024-04-14
Jared Rhoden,DET,@,SAS,L,31:51,6,12,.500,4,8,.500,0,0,,0,4,4,2,0,0,0,4,16,-15,11.0,2024-04-14
Jonathan Isaac,ORL,,MIL,W,26:09,4,11,.364,2,7,.286,0,0,,2,6,8,2,1,3,0,2,10,+9,10.8,2024-04-14
Jalen Smith,IND,,ATL,W,19:17,4,4,1.000,2,2,1.000,0,0,,3,2,5,2,0,1,2,2,10,+10,10.8,2024-04-14
Alex Fudge,DAL,@,OKC,L,18:55,5,9,.556,1,3,.333,0,0,,2,0,2,0,3,0,0,1,11,-17,10.7,2024-04-14
Brandon Williams,DAL,@,OKC,L,29:47,8,21,.381,1,6,.167,5,6,.833,1,4,5,3,0,0,3,1,22,-29,10.7,2024-04-14
Trey Murphy,NOP,,LAL,L,31:32,4,8,.500,3,6,.500,0,0,,1,2,3,2,2,1,1,2,11,-1,10.6,2024-04-14
Brandin Podziemski,GSW,,UTA,W,21:27,3,7,.429,1,3,.333,0,0,,3,6,9,2,2,0,0,0,7,+12,10.6,2024-04-14
Omer Yurtseven,UTA,@,GSW,L,29:48,5,12,.417,0,1,.000,1,2,.500,6,12,18,2,0,0,2,2,11,+1,10.6,2024-04-14
Zion Williamson,NOP,,LAL,L,34:20,4,13,.308,0,1,.000,4,5,.800,3,5,8,8,2,0,4,2,12,-21,10.5,2024-04-14
Corey Kispert,WAS,@,BOS,L,32:56,3,9,.333,0,5,.000,2,2,1.000,0,3,3,8,1,0,0,0,8,-21,10.4,2024-04-14
Luka Garza,MIN,,PHO,L,4:34,3,3,1.000,0,0,,3,3,1.000,3,0,3,0,0,0,0,0,9,+5,10.2,2024-04-14
Kentavious Caldwell-Pope,DEN,@,MEM,W,24:50,5,6,.833,1,2,.500,0,1,.000,0,4,4,3,0,1,2,1,11,+23,10.0,2024-04-14
Sam Hauser,BOS,,WAS,W,35:16,6,20,.300,4,11,.364,0,0,,1,4,5,2,2,1,0,1,16,+26,10.0,2024-04-14
Kira Lewis,UTA,@,GSW,L,27:52,6,12,.500,0,2,.000,1,1,1.000,1,2,3,3,1,0,1,1,13,-20,10.0,2024-04-14
Trendon Watford,BRK,@,PHI,L,37:45,5,13,.385,1,2,.500,3,4,.750,0,8,8,5,1,1,3,3,14,-9,9.9,2024-04-14
Xavier Moon,LAC,,HOU,L,46:21,6,22,.273,2,9,.222,0,0,,2,4,6,6,2,1,0,2,14,-7,9.7,2024-04-14
Dario Šarić,GSW,,UTA,W,12:39,4,6,.667,1,2,.500,3,4,.750,2,3,5,1,0,1,3,0,12,-2,9.7,2024-04-14
Bojan Bogdanović,NYK,,CHI,W,17:17,4,9,.444,3,6,.500,2,2,1.000,0,2,2,1,0,0,0,0,13,-2,9.6,2024-04-14
Anthony Gill,WAS,@,BOS,L,17:26,5,12,.417,1,5,.200,1,1,1.000,3,2,5,3,0,0,0,2,12,-14,9.6,2024-04-14
Caleb Martin,MIA,,TOR,W,23:40,5,12,.417,2,6,.333,0,0,,2,3,5,2,1,1,1,1,12,+16,9.6,2024-04-14
Lonnie Walker,BRK,@,PHI,L,28:59,6,15,.400,0,6,.000,0,0,,0,6,6,5,1,2,2,0,12,-24,9.6,2024-04-14
Anthony Edwards,MIN,,PHO,L,35:10,3,7,.429,0,2,.000,7,8,.875,1,5,6,4,1,1,5,3,13,-21,9.4,2024-04-14
Michael Porter,DEN,@,MEM,W,24:16,5,12,.417,2,8,.250,0,0,,0,5,5,4,0,2,2,0,12,+27,9.3,2024-04-14
Bruno Fernando,ATL,@,IND,L,21:12,3,5,.600,0,0,,6,6,1.000,0,2,2,1,0,0,1,2,12,-24,9.2,2024-04-14
Sidy Cissoko,SAS,,DET,W,31:43,3,8,.375,0,2,.000,1,2,.500,1,3,4,5,3,2,1,4,7,+15,9.1,2024-04-14
Khris Middleton,MIL,@,ORL,L,31:35,6,15,.400,0,4,.000,5,6,.833,1,2,3,5,1,0,4,3,17,-25,9.1,2024-04-14
Julian Champagnie,SAS,,DET,W,25:36,4,9,.444,2,4,.500,1,2,.500,0,3,3,6,0,0,2,0,11,+20,9.0,2024-04-14
Jeenathan Williams,HOU,@,LAC,W,21:29,6,9,.667,1,1,1.000,0,3,.000,1,2,3,0,1,1,2,0,13,+10,8.9,2024-04-14
Colby Jones,SAC,,POR,W,4:17,3,3,1.000,0,0,,2,2,1.000,0,1,1,1,0,1,0,0,8,+1,8.8,2024-04-14
Taze Moore,POR,@,SAC,L,30:09,5,14,.357,1,5,.200,1,2,.500,4,4,8,4,1,0,2,2,12,-27,8.8,2024-04-14
Trey Jemison,MEM,,DEN,L,38:09,3,6,.500,0,0,,0,0,,3,8,11,3,2,1,2,4,6,-13,8.7,2024-04-14
Javon Freeman-Liberty,TOR,@,MIA,L,32:45,3,6,.500,0,2,.000,2,2,1.000,1,0,1,7,0,2,3,1,8,+1,8.6,2024-04-14
Brandon Ingram,NOP,,LAL,L,23:23,6,9,.667,1,3,.333,0,0,,0,5,5,0,0,0,2,0,13,-28,8.6,2024-04-14
Damian Lillard,MIL,@,ORL,L,30:23,2,14,.143,0,4,.000,12,13,.923,1,3,4,2,1,0,2,0,16,-8,8.6,2024-04-14
Jabari Smith,HOU,@,LAC,W,32:52,6,19,.316,2,10,.200,1,2,.500,2,6,8,3,0,0,0,1,15,+8,8.6,2024-04-14
Peyton Watson,DEN,@,MEM,W,20:32,5,7,.714,1,1,1.000,0,0,,1,1,2,1,1,0,1,3,11,-7,8.6,2024-04-14
Trae Young,ATL,@,IND,L,31:55,4,9,.444,1,4,.250,3,3,1.000,1,2,3,12,0,0,8,1,12,-35,8.6,2024-04-14
Jalen Green,HOU,@,LAC,W,22:40,5,14,.357,3,10,.300,0,0,,1,5,6,3,0,0,1,0,13,+8,8.5,2024-04-14
Kenneth Lofton,UTA,@,GSW,L,15:54,3,5,.600,1,2,.500,0,0,,0,1,1,6,0,1,1,1,7,-4,8.5,2024-04-14
Tre Mann,CHO,@,CLE,W,24:14,4,11,.364,3,6,.500,0,0,,0,4,4,6,1,0,2,2,11,-3,8.5,2024-04-14
Aaron Nesmith,IND,,ATL,W,19:49,3,3,1.000,1,1,1.000,1,1,1.000,0,3,3,1,1,0,0,3,8,+24,8.5,2024-04-14
Cameron Payne,PHI,,BRK,W,23:10,4,9,.444,2,7,.286,0,0,,1,1,2,3,1,0,1,0,10,+6,8.4,2024-04-14
Trey Lyles,SAC,,POR,W,18:46,1,4,.250,1,2,.500,2,2,1.000,3,5,8,3,0,0,0,0,5,+27,8.3,2024-04-14
Micah Potter,UTA,@,GSW,L,21:21,4,7,.571,2,3,.667,0,2,.000,2,6,8,1,0,2,1,5,10,-2,8.2,2024-04-14
Garrett Temple,TOR,@,MIA,L,24:45,1,8,.125,1,5,.200,6,6,1.000,2,1,3,7,0,0,1,3,9,+3,8.2,2024-04-14
